# gapseq version: 2.0.0
# Transporter sequence DB md5sum: b99a77e (2026-05-26)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P21630|3.A.1.4.8	3.A.1.4.8	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21630|3.A.1.4.8	26.1	2.17e-15	67.4	94.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	227	transporter
gnl|TC-DB|P21630|3.A.1.4.8	3.A.1.4.8	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21630|3.A.1.4.8	26.1	2.17e-15	67.4	94.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	227	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P21629|3.A.1.4.8	24.6	5.8e-15	66.6	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	214	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21629|3.A.1.4.8	24.6	5.8e-15	66.6	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	214	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P21629|3.A.1.4.8	24.6	5.8e-15	66.6	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	214	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21629|3.A.1.4.8	24.6	5.8e-15	66.6	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	214	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21629|3.A.1.4.8	24.6	5.8e-15	66.6	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	214	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21629|3.A.1.4.8	24.6	5.8e-15	66.6	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	214	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P21629|3.A.1.4.8	20	8.49e-08	45.1	87.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	218	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21629|3.A.1.4.8	20	8.49e-08	45.1	87.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	218	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P21629|3.A.1.4.8	20	8.49e-08	45.1	87.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	218	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21629|3.A.1.4.8	20	8.49e-08	45.1	87.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	218	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21629|3.A.1.4.8	20	8.49e-08	45.1	87.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	218	transporter
gnl|TC-DB|P21629|3.A.1.4.8	3.A.1.4.8	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21629|3.A.1.4.8	20	8.49e-08	45.1	87.5	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	218	transporter
gnl|TC-DB|Q9X272|3.A.1.5.15	3.A.1.5.15	mannose	D-Mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9X272|3.A.1.5.15	28	2.24e-21	86.3	75.6	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	5	248	transporter
gnl|TC-DB|Q0P848|3.A.1.5.28	3.A.1.5.28	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P848|3.A.1.5.28	31.1	2.52e-19	78.2	92.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	196	transporter
gnl|TC-DB|Q0P847|3.A.1.5.28	3.A.1.5.28	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P847|3.A.1.5.28	29.2	1.72e-12	58.5	88.1	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	209	transporter
gnl|TC-DB|Q0P847|3.A.1.5.28	3.A.1.5.28	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P847|3.A.1.5.28	27.1	9.72e-11	53.9	89.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	14	213	transporter
gnl|TC-DB|Q0P848|3.A.1.5.28	3.A.1.5.28	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P848|3.A.1.5.28	24.4	8.91e-10	50.4	93.2	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	203	transporter
gnl|TC-DB|P33594|3.A.1.5.3	3.A.1.5.3	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|P33594|3.A.1.5.3	26	1.75e-14	65.5	76.9	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	218	transporter
gnl|TC-DB|I0C7E7|3.A.1.5.33	3.A.1.5.33	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|I0C7E7|3.A.1.5.33	28.8	4.04e-21	84	81	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	16	216	transporter
gnl|TC-DB|I0C7E8|3.A.1.5.33	3.A.1.5.33	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|I0C7E8|3.A.1.5.33	24.8	2.78e-13	62	86.3	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	239	transporter
gnl|TC-DB|I0C7E7|3.A.1.5.33	3.A.1.5.33	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|I0C7E7|3.A.1.5.33	22.5	2.85e-06	40.4	80.6	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	12	224	transporter
gnl|TC-DB|G5EB95|3.A.1.5.40	3.A.1.5.40	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|G5EB95|3.A.1.5.40	35.2	1.24e-26	98.6	88.2	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	22	216	transporter
gnl|TC-DB|G5EB95|3.A.1.5.40	3.A.1.5.40	Nickel	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|G5EB95|3.A.1.5.40	29.3	4.08e-19	77	98.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	224	transporter
gnl|TC-DB|O30144|3.A.1.6.8	3.A.1.6.8	Molybdate	Molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|O30144|3.A.1.6.8	27.6	1.19e-21	85.1	88.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	13	227	transporter
gnl|TC-DB|O30144|3.A.1.6.8	3.A.1.6.8	Molybdate	Molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|O30144|3.A.1.6.8	22.6	5.52e-08	45.4	86.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	7	228	transporter
gnl|TC-DB|Q58762|3.A.1.6.9	3.A.1.6.9	Molybdate	Molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q58762|3.A.1.6.9	30.5	1.34e-27	102	97.6	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	311	transporter
gnl|TC-DB|P0AAH0|3.A.1.7.1	3.A.1.7.1	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0AAH0|3.A.1.7.1	27.3	1.48e-19	79.7	87.2	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	15	228	transporter
gnl|TC-DB|P0AAH0|3.A.1.7.1	3.A.1.7.1	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0AAH0|3.A.1.7.1	26.8	1.92e-11	55.8	77.8	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	203	transporter
gnl|TC-DB|P0C560|3.A.1.7.2	3.A.1.7.2	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0C560|3.A.1.7.2	24.1	8.7e-12	57.4	91.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	10	227	transporter
gnl|TC-DB|C3KCB5|3.A.1.7.3	3.A.1.7.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|C3KCB5|3.A.1.7.3	24.8	8.41e-14	63.5	90.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	10	250	transporter
gnl|TC-DB|P95302|3.A.1.7.4	3.A.1.7.4	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P95302|3.A.1.7.4	22.6	1.2e-13	63.2	80.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	36	258	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	29.4	3.92e-16	70.1	82.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	225	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	27	3.06e-14	63.9	77.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	203	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16677|3.A.1.9.1	28.1	1.16e-25	96.7	89.3	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	223	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16677|3.A.1.9.1	28.1	1.16e-25	96.7	89.3	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	223	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16677|3.A.1.9.1	21.9	3.07e-06	40.4	78.6	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	202	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16677|3.A.1.9.1	21.9	3.07e-06	40.4	78.6	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	202	transporter
gnl|TC-DB|A0QQ70|3.A.1.9.2	3.A.1.9.2	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|A0QQ70|3.A.1.9.2	28.5	4.67e-20	81.3	78.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	215	transporter
gnl|TC-DB|Q467E9|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467E9|3.A.2.1.12	50	2.16e-156	446	96.4	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	3	453	transporter
gnl|TC-DB|Q467F6|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F6|3.A.2.1.12	46.5	1.09e-133	393	76.5	WP_014894949.1 F0F1 ATP synthase subunit alpha [Candidatus Portiera aleyrodidarum]	27	473	transporter
gnl|TC-DB|Q467F7|3.A.2.1.12	3.A.2.1.12	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F7|3.A.2.1.12	19.5	4.89e-12	58.5	96	WP_014894950.1 ATP synthase F1 subunit gamma [Candidatus Portiera aleyrodidarum]	5	287	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	62	1.3e-195	545	97.2	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	3	453	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	52.2	1.44e-174	495	98	WP_014894949.1 F0F1 ATP synthase subunit alpha [Candidatus Portiera aleyrodidarum]	8	506	transporter
gnl|TC-DB|P29710|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29710|3.A.2.1.2	33.4	7.68e-34	118	99.3	WP_014894950.1 ATP synthase F1 subunit gamma [Candidatus Portiera aleyrodidarum]	4	287	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	25.8	2.15e-28	110	78	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	31	436	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	62.9	2.31e-198	552	98.1	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	3	455	transporter
gnl|TC-DB|P50000|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50000|3.A.2.1.5	51.3	1.92e-175	497	98.4	WP_014894949.1 F0F1 ATP synthase subunit alpha [Candidatus Portiera aleyrodidarum]	4	507	transporter
gnl|TC-DB|P50005|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50005|3.A.2.1.5	32.4	3.02e-36	125	97.7	WP_014894950.1 ATP synthase F1 subunit gamma [Candidatus Portiera aleyrodidarum]	7	287	transporter
gnl|TC-DB|P50000|3.A.2.1.5	3.A.2.1.5	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50000|3.A.2.1.5	26	1.2e-28	111	78.1	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	3	400	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	62.1	4.5e-199	554	96.8	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	3	450	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	48.8	6.12e-167	476	98.8	WP_014894949.1 F0F1 ATP synthase subunit alpha [Candidatus Portiera aleyrodidarum]	4	509	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	27	1.09e-29	114	76.4	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	37	413	transporter
gnl|TC-DB|F8L1Z2|3.A.2.1.6	3.A.2.1.6	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z2|3.A.2.1.6	25.7	1.88e-19	79.7	97.6	WP_014894950.1 ATP synthase F1 subunit gamma [Candidatus Portiera aleyrodidarum]	6	287	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	52.3	1.65e-162	461	96.6	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	3	455	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	44.4	2.41e-145	421	93.2	WP_014894949.1 F0F1 ATP synthase subunit alpha [Candidatus Portiera aleyrodidarum]	17	503	transporter
gnl|TC-DB|Q08637|3.A.2.2.2	3.A.2.2.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q08637|3.A.2.2.2	26.6	7.64e-31	117	79.7	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	57	409	transporter
gnl|TC-DB|D3E1Z2|3.A.2.3.2	3.A.2.3.2	Sodium	Sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|D3E1Z2|3.A.2.3.2	29.2	8.35e-37	134	79.4	WP_014894951.1 F0F1 ATP synthase subunit beta [Candidatus Portiera aleyrodidarum]	46	400	transporter
gnl|TC-DB|O67077|3.A.29.1.4	3.A.29.1.4	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O67077|3.A.29.1.4	47.2	5.04e-162	471	88	WP_014895092.1 ATP-dependent zinc metalloprotease FtsH [Candidatus Portiera aleyrodidarum]	3	562	transporter
gnl|TC-DB|P0AAI3|3.A.29.1.5	3.A.29.1.5	Zinc	Zn2+	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0AAI3|3.A.29.1.5	57.8	4.52e-234	655	92.1	WP_014895092.1 ATP-dependent zinc metalloprotease FtsH [Candidatus Portiera aleyrodidarum]	1	595	transporter
gnl|TC-DB|Q8U0Z6|3.D.1.4.1	3.D.1.4.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U0Z6|3.D.1.4.1	28.1	5e-47	164	86.4	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	208	587	transporter
gnl|TC-DB|Q8U0Z6|3.D.1.4.1	3.D.1.4.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U0Z6|3.D.1.4.1	28.1	5e-47	164	86.4	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	208	587	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U100|3.D.1.4.1	27.1	2.78e-32	122	80.6	WP_014894922.1 NADH-quinone oxidoreductase subunit N [Candidatus Portiera aleyrodidarum]	62	461	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U100|3.D.1.4.1	27.1	2.78e-32	122	80.6	WP_014894922.1 NADH-quinone oxidoreductase subunit N [Candidatus Portiera aleyrodidarum]	62	461	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U100|3.D.1.4.1	26.3	4.15e-31	120	80.8	WP_014894924.1 NADH-quinone oxidoreductase subunit L [Candidatus Portiera aleyrodidarum]	26	440	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U100|3.D.1.4.1	26.3	4.15e-31	120	80.8	WP_014894924.1 NADH-quinone oxidoreductase subunit L [Candidatus Portiera aleyrodidarum]	26	440	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U100|3.D.1.4.1	25.2	3.83e-25	101	81.4	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	69	474	transporter
gnl|TC-DB|Q8U100|3.D.1.4.1	3.D.1.4.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U100|3.D.1.4.1	25.2	3.83e-25	101	81.4	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	69	474	transporter
gnl|TC-DB|Q8U0Z8|3.D.1.4.1	3.D.1.4.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U0Z8|3.D.1.4.1	36.4	5.41e-27	95.1	84.4	WP_050981384.1 NADH-quinone oxidoreductase subunit B [Candidatus Portiera aleyrodidarum]	31	170	transporter
gnl|TC-DB|Q8U0Z8|3.D.1.4.1	3.D.1.4.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U0Z8|3.D.1.4.1	36.4	5.41e-27	95.1	84.4	WP_050981384.1 NADH-quinone oxidoreductase subunit B [Candidatus Portiera aleyrodidarum]	31	170	transporter
gnl|TC-DB|Q8U0Z5|3.D.1.4.1	3.D.1.4.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8U0Z5|3.D.1.4.1	27.3	1.15e-12	60.8	94.4	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	8	306	transporter
gnl|TC-DB|Q8U0Z5|3.D.1.4.1	3.D.1.4.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8U0Z5|3.D.1.4.1	27.3	1.15e-12	60.8	94.4	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	8	306	transporter
gnl|TC-DB|P17694|3.D.1.6.1	3.D.1.6.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P17694|3.D.1.6.1	42	1.14e-106	322	83.4	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	202	587	transporter
gnl|TC-DB|P17694|3.D.1.6.1	3.D.1.6.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P17694|3.D.1.6.1	42	1.14e-106	322	83.4	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	202	587	transporter
gnl|TC-DB|P25708|3.D.1.6.1	3.D.1.6.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P25708|3.D.1.6.1	40.2	1.18e-97	294	87.7	WP_014894930.1 NADH-quinone oxidoreductase subunit NuoF [Candidatus Portiera aleyrodidarum]	30	432	transporter
gnl|TC-DB|P25708|3.D.1.6.1	3.D.1.6.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P25708|3.D.1.6.1	40.2	1.18e-97	294	87.7	WP_014894930.1 NADH-quinone oxidoreductase subunit NuoF [Candidatus Portiera aleyrodidarum]	30	432	transporter
gnl|TC-DB|P03887|3.D.1.6.1	3.D.1.6.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P03887|3.D.1.6.1	39.2	1.52e-52	169	88.4	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	19	301	transporter
gnl|TC-DB|P03887|3.D.1.6.1	3.D.1.6.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P03887|3.D.1.6.1	39.2	1.52e-52	169	88.4	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	19	301	transporter
gnl|TC-DB|P03892|3.D.1.6.1	3.D.1.6.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P03892|3.D.1.6.1	25.3	1.22e-14	67.8	75.5	WP_014894922.1 NADH-quinone oxidoreductase subunit N [Candidatus Portiera aleyrodidarum]	103	405	transporter
gnl|TC-DB|P03892|3.D.1.6.1	3.D.1.6.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P03892|3.D.1.6.1	25.3	1.22e-14	67.8	75.5	WP_014894922.1 NADH-quinone oxidoreductase subunit N [Candidatus Portiera aleyrodidarum]	103	405	transporter
